title,runtime,budget,Year,is_Nominated,Won,Animation,Comedy,Family,Adventure,Fantasy,Drama,Romance,Action,Crime,Thriller,History,Science,Fiction,Mystery,Horror,War,Foreign,Western,Documentary,Music,Biography,Sci-Fi,Film-Noir,Musical,Sport,month,Runtime,country,Metascore,imdbRating
South Central,99,4000000,1992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 Sep 1992,98 min,USA,N/A,6.8
Damnation Alley,91,17000000,1977,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21 Oct 1977,91 min,USA,N/A,5.3
The Gore Gore Girls,81,63500,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22 Sep 1972,81 min,USA,N/A,5.3
Everything Put Together,87,500000,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Jun 2002,87 min,USA,63,6.3
Jarhead,125,72000000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04 Nov 2005,125 min,"USA, UK, Germany",58,7.0
Siblings,85,500000,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 May 2014,N/A,UK,N/A,7.1
Chicken Little,81,150000000,2005,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04 Nov 2005,81 min,USA,48,5.7
Joyeux Noël,116,22000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25 Dec 2018,11 min,USA,N/A,N/A
The Match Factory Girl,66,474700,1990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Nov 1992,69 min,"Finland, Sweden",N/A,7.6
Get Rich or Die Tryin',117,40000000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Nov 2005,117 min,"USA, Canada",45,5.4
Syriana,128,50000000,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Dec 2005,128 min,"USA, United Arab Emirates",76,6.9
Derailed,108,22000000,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 Nov 2005,108 min,"USA, UK",40,6.6
Pride & Prejudice,135,28000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 Sep 2014,119 min,"UK, France, USA",79,7.8
Keep Your Distance,94,2500000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12 Aug 2005,94 min,USA,N/A,5.2
Wolf Creek,99,1000000,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25 Dec 2005,99 min,Australia,54,6.2
Harry Potter and the Goblet of Fire,157,150000000,2005,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 Nov 2005,157 min,"UK, USA",81,7.7
Walk the Line,136,28000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 Nov 2005,136 min,"USA, Germany",72,7.8
Rent,135,40000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Nov 2005,135 min,USA,53,6.9
Zathura: A Space Adventure,101,65000000,2005,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11 Nov 2005,101 min,USA,67,6.2
Bee Season,104,14000000,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Nov 2005,104 min,"USA, Germany",54,5.5
"Yours, Mine & Ours",90,45000000,2005,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Nov 2005,88 min,USA,38,5.5
The Wild Geese,134,10000000,1978,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11 Nov 1978,134 min,"Switzerland, UK",N/A,6.8
The Bird with the Crystal Plumage,98,500000,1970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12 Jun 1970,96 min,"Italy, West Germany",N/A,7.2
Match Point,124,15000000,2005,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Jan 2006,124 min,"UK, USA, Ireland, Luxembourg",72,7.6
Lorna,78,60000,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Jun 2015,N/A,Philippines,N/A,7.4
The Kid & I,93,5,2005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Feb 1921,68 min,USA,N/A,8.3
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,180000000,2005,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Dec 2005,143 min,"UK, USA",75,6.9
Memoirs of a Geisha,145,85000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Dec 2005,145 min,"USA, Japan, France",54,7.4
Havoc,85,9000000,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16 Oct 2005,85 min,"USA, Germany",N/A,5.5
Down,111,15000000,2001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18 Jan 2002,144 min,"USA, UK",74,7.7
The Matador,96,10000000,2005,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Jan 2006,96 min,"Ireland, Mexico, Germany, USA",65,6.7
7 Seconds,96,13000000,2005,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16 Aug 2005,96 min,"UK, Romania, Switzerland, USA",N/A,4.8
8 Million Ways to Die,115,18000000,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Apr 1986,115 min,USA,29,5.8
Mozart and the Whale,92,12000000,2005,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 Feb 2006,94 min,USA,N/A,6.9
Munich,164,70000000,2005,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Jan 2006,164 min,"France, Canada, USA",74,7.5
Transamerica,103,1000000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Mar 2006,103 min,USA,66,7.4
Rumor Has It...,97,70000000,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Dec 2005,97 min,"USA, Germany, Australia",35,5.5
Cheaper by the Dozen 2,94,60000000,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Dec 2005,94 min,"USA, Canada",34,5.5
Keeping Mum,103,169000,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 Oct 2006,99 min,"UK, USA, Isle Of Man",53,6.8
The Dentist,92,2500000,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18 Oct 1996,92 min,USA,N/A,5.3
The New World,135,30000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 Jan 2006,135 min,"USA, UK",69,6.7
Penelope,97,4000000,1966,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29 Feb 2008,104 min,"UK, USA",48,6.7
District B13,84,12000000,2004,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,02 Jun 2006,84 min,France,70,7.2
BloodRayne,95,25000000,2005,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,06 Jan 2006,95 min,"Germany, USA",18,2.9
Hostel,94,4800000,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,06 Jan 2006,94 min,"USA, Czech Republic",55,5.9
Tristan & Isolde,125,31000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 Apr 2003,100 min,France,N/A,5.3
Last Holiday,112,45000000,2006,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 Jan 2006,112 min,USA,52,6.4
Hoodwinked!,80,15000000,2005,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 Jan 2006,80 min,USA,45,6.4
Underworld: Evolution,106,50000000,2006,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20 Jan 2006,106 min,"USA, Canada",36,6.7
Riding Alone for Thousands of Miles,107,7500000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22 Dec 2005,107 min,"Hong Kong, China, Japan",73,7.4
Revolution,126,28000000,1985,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,43 min,USA,N/A,6.7
Hellraiser: Hellseeker,89,3000000,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15 Oct 2002,89 min,"Canada, USA",46,5.0
Inside Daisy Clover,128,4500000,1966,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27 Apr 1966,128 min,USA,N/A,6.2
The Temptations,175,8000000,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,01 Nov 1998,150 min,USA,N/A,8.4
The World's Fastest Indian,127,25000000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Mar 2006,127 min,"New Zealand, Japan, USA",68,7.8
Bandidas,93,35000000,2006,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18 Jan 2006,93 min,"France, Mexico, USA",N/A,5.7
Annapolis,108,26000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Jan 2006,108 min,USA,37,5.9
Big Momma's House 2,99,40000000,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Jan 2006,99 min,USA,34,4.7
Nanny McPhee,97,25000000,2005,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Jan 2006,97 min,"USA, UK, France",59,6.5
Final Destination 3,93,25000000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10 Feb 2006,93 min,"USA, Germany",41,5.8
Dave Chappelle's Block Party,100,3000000,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,03 Mar 2006,103 min,USA,84,7.2
The Call of Cthulhu,47,50000,2005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,07 Oct 2005,47 min,USA,N/A,7.2
Troll,82,1100000,1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17 Jan 1986,82 min,"USA, Italy",30,4.5
Curious George,86,50000000,2006,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Feb 2006,87 min,"USA, Germany, Taiwan, France, Canada, South Korea, UK, Philippines",62,6.5
Firewall,105,45000000,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Feb 2006,105 min,USA,45,5.8
When a Stranger Calls,87,15000000,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03 Feb 2006,87 min,USA,27,5.1
Tamara,98,4750000,2005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03 Feb 2006,98 min,Canada,34,5.1
Freedomland,113,37665000,2006,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17 Feb 2006,113 min,USA,43,5.1
Winter Passing,98,3500000,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Jun 2006,98 min,USA,56,6.3
Eight Below,120,40000000,2006,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Feb 2006,120 min,USA,64,7.3
Date Movie,83,20000000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Feb 2006,83 min,"USA, Switzerland",11,2.8
Running Scared,122,17000000,2006,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Feb 2006,122 min,"Germany, USA",41,7.4
Madea's Family Reunion,110,6000000,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Feb 2006,107 min,USA,45,5.2
Ultraviolet,87,30000000,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,03 Mar 2006,88 min,USA,18,4.4
Just My Luck,103,28000000,2006,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 May 2006,103 min,USA,29,5.4
Pulse,90,38000000,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11 Aug 2006,90 min,USA,27,4.8
16 Blocks,105,55000000,2006,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Mar 2006,102 min,"USA, Germany",63,6.6
Failure to Launch,97,50000000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Mar 2006,97 min,USA,47,5.6
Ice Age: The Meltdown,91,80000000,2006,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31 Mar 2006,91 min,USA,58,6.8
The Big White,100,18000000,2005,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Dec 2005,100 min,"Germany, Canada, New Zealand, USA",31,6.4
V for Vendetta,132,54000000,2006,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Mar 2006,132 min,"USA, UK, Germany",62,8.2
She's the Man,105,20000000,2006,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Mar 2006,105 min,"USA, Canada",45,6.3
Thank You for Smoking,92,6500000,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Apr 2006,92 min,USA,71,7.6
Find Me Guilty,125,13000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Mar 2006,125 min,"Germany, USA",65,7.0
Inside Man,129,45000000,2006,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 Mar 2006,129 min,USA,76,7.6
Tsotsi,94,3000000,2005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31 Mar 2006,94 min,"UK, South Africa",70,7.2
Aquamarine,104,12000000,2006,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Mar 2006,110 min,USA,51,5.3
Leprechaun 2,85,2000000,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08 Apr 1994,85 min,USA,N/A,4.6
Lights in the Dusk,78,1380000,2006,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 Feb 2006,78 min,"Finland, Germany, France, Italy, Sweden",57,6.9
Stranger on the Third Floor,64,171200,1940,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16 Aug 1940,64 min,USA,N/A,6.9
The Shaggy Dog,98,50000000,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 Mar 2006,98 min,USA,43,4.4
Son of the Pink Panther,93,25000000,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27 Aug 1993,93 min,"Italy, USA",33,3.9
The Lives of Others,137,2000000,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 Mar 2007,137 min,"Germany, France",89,8.4
Go Tell the Spartans,114,1500000,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,01 Sep 1978,114 min,USA,N/A,6.7
Take the Lead,108,30000000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,07 Apr 2006,118 min,USA,55,6.6
Lucky Number Slevin,110,27000000,2006,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07 Apr 2006,110 min,"Germany, UK, USA, Canada",53,7.7
Volver,121,12899867,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Jan 2007,121 min,Spain,84,7.6
Akeelah and the Bee,112,8000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28 Apr 2006,112 min,USA,72,7.3
Urban Legends: Bloody Mary,93,3500000,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19 Jul 2005,93 min,USA,N/A,4.2
Stay Alive,100,9000000,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24 Mar 2006,85 min,USA,24,5.1
Basic Instinct 2,114,70000000,2006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31 Mar 2006,114 min,"UK, Germany, Spain, USA",26,4.3
Brick,110,475000,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14 Apr 2006,110 min,USA,72,7.3
The Dead Hate the Living!,90,150000,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26 Jul 2000,90 min,USA,N/A,4.0
Evil Aliens,93,500000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10 Mar 2006,93 min,UK,N/A,5.2
The Dark Hours,80,500000,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11 Nov 2005,80 min,Canada,63,6.0
ATL,105,20000000,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31 Mar 2006,105 min,USA,63,6.1
Slither,95,15500000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,31 Mar 2006,95 min,"Canada, USA",69,6.4
Renaissance,105,18000000,2006,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15 Mar 2006,105 min,"France, Luxembourg, UK",57,6.7
Friends with Money,88,6500000,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Apr 2006,88 min,USA,68,5.7
The King Is Dancing,115,21000000,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06 Dec 2000,115 min,"France, Germany, Belgium",N/A,7.0
Scary Movie 4,83,45000000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Apr 2006,83 min,USA,40,5.1
Hard Candy,103,950000,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28 Apr 2006,104 min,USA,58,7.1
Dead Birds,91,1500000,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13 Feb 2005,91 min,USA,N/A,5.6
A Prairie Home Companion,105,10000000,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,09 Jun 2006,105 min,USA,75,6.7
Pinocchio and the Emperor of the Night,83,8000000,1987,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 Dec 1987,87 min,USA,N/A,6.7
The Sentinel,108,60000000,2006,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Apr 2006,108 min,USA,49,6.1
The Wild,94,80000000,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 Apr 2006,82 min,"Canada, USA",47,5.3
Silent Hill,125,50000000,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21 Apr 2006,125 min,"Canada, France, Japan, USA",31,6.5
Battle in Heaven,96,1601792,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Oct 2005,98 min,"Mexico, France, Belgium, Germany",56,5.6
American Dreamz,107,17000000,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 Apr 2006,107 min,USA,45,5.4
Mata Hari,89,558000,1931,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 Dec 1931,89 min,USA,N/A,6.6
The Protector,108,6000000,2005,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08 Sep 2006,111 min,"Thailand, USA, Hong Kong, France",52,7.1
Mission: Impossible III,126,150000000,2006,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05 May 2006,126 min,"USA, Germany, China, Italy",66,6.9
RV,99,50000000,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28 Apr 2006,99 min,"UK, Germany, USA",33,5.5
United 93,111,15000000,2006,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28 Apr 2006,111 min,"USA, UK, France",90,7.5
LolliLove,64,2000,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21 Nov 2004,64 min,USA,N/A,6.2
Down in the Valley,112,8000000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Dec 2005,114 min,USA,65,6.4
Over the Hedge,83,80000000,2006,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 May 2006,83 min,USA,67,6.7
Poseidon,99,160000000,2006,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 May 2006,98 min,USA,50,5.6
The Da Vinci Code,149,125000000,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19 May 2006,149 min,"USA, Malta, France, UK",46,6.6
X-Men: The Last Stand,104,210000000,2006,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26 May 2006,104 min,"Canada, USA, UK",58,6.7
The Break-Up,106,52000000,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02 Jun 2006,106 min,USA,45,5.8
Cars,117,120000000,2006,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 Jun 2006,117 min,USA,73,7.1
The Lost City,144,9600000,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26 May 2006,144 min,USA,47,6.6
Standing Still,90,1700000,2005,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 Jun 2005,90 min,USA,38,5.7
Carlito's Way: Rise to Power,100,9000000,2005,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01 Dec 2005,100 min,USA,N/A,5.0
Marilyn Hotchkiss' Ballroom Dancing & Charm School,103,2500000,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 Jan 2006,103 min,USA,40,6.6
Nacho Libre,92,32000000,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16 Jun 2006,92 min,"USA, Mexico",52,5.7
The Lake House,99,40000000,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16 Jun 2006,99 min,USA,52,6.8
Click,107,82500000,2006,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 Jun 2006,107 min,USA,45,6.4
The Devil Wears Prada,109,35000000,2006,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 Jun 2006,109 min,"USA, France",62,6.9
Pirates of the Caribbean: Dead Man's Chest,151,200000000,2006,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 Jul 2006,151 min,USA,53,7.3
